prompt_id,category,possible_pair,pair_type
alpaca_train_014377,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014425,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014439,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014440,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014458,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014513,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014535,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014576,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014605,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014633,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014645,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014674,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014682,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014713,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014740,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014759,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014763,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014777,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014787,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014849,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014930,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014962,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_014975,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015001,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015032,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015033,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015110,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015138,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015150,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015166,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015207,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015250,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015261,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015313,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015343,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015363,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015403,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015411,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015419,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015424,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015467,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015535,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015539,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015566,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015585,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015600,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015625,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015707,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015750,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015793,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015892,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015903,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_015919,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016010,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016013,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016017,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016081,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016084,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016124,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016156,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016194,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016197,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016218,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016259,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016274,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016283,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016312,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016322,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016336,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016448,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016472,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016529,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016555,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016580,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016592,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016651,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016670,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016682,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016707,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016719,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016768,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016781,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016822,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016924,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_016990,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017073,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017132,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017175,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017178,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017194,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017199,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017225,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017271,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017279,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017282,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017290,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017303,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017357,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017391,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017416,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017438,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017456,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017469,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017480,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017510,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017511,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017516,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017527,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017576,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017633,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017667,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017671,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017677,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017720,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017728,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017768,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017773,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017836,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017865,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017901,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017904,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017955,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_017962,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018022,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018026,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018029,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018044,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018098,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018105,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018191,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018206,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018217,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018227,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018230,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018237,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018243,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018247,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018257,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018260,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018261,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018298,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018315,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018359,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018411,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018417,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018459,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018511,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018521,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018531,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018537,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018580,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018615,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018651,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018783,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018830,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018844,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018877,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018911,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018934,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018936,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_018960,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019019,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019089,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019102,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019145,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019164,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019199,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019236,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019247,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019266,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019278,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019288,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019357,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019365,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019368,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019371,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019420,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019426,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019440,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019497,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019507,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019568,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019592,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019673,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019675,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019695,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019702,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019703,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019750,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019775,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019830,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019868,benign,helpful_answer > hard_refusal,safe_completion
alpaca_train_019914,benign,helpful_answer > hard_refusal,safe_completion
