response_id,prompt_id,response_type,model,temperature,created_at,_file,_file_name,_file_label,meta_backend,meta_source_file,meta_raw_id,meta_type_source,meta_config_path,meta_finish_reason,meta_prompt_tokens,meta_completion_tokens,meta_likely_refusal,meta_pass,meta_generator,meta_qc_auto_short_output,meta_qc_auto_likely_refusal,meta_qc_auto_model_confusion,meta_qc_auto_duplicate,meta_qc_auto_auto_drop,meta_qc_auto_word_count,meta_qc_disposition,meta_source_id,meta_bt_split,meta_is_safe,meta_short_output,meta_word_count,response_char_len,response_word_count,response_line_count,response_question_marks,response_digit_count,response_sentence_count
du_A_osint_0039__safe_completion__s01,du_A_osint_0039,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0039,explicit_api,,,,,,,,,,,,,,,,,,,,701,91,1,0,0,4
du_A_osint_0039__hard_refusal__s01,du_A_osint_0039,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0039,explicit_api,,,,,,,,,,,,,,,,,,,,120,19,1,0,0,1
du_A_osint_0040__safe_completion__s01,du_A_osint_0040,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0040,explicit_api,,,,,,,,,,,,,,,,,,,,787,111,1,0,0,4
du_A_osint_0040__hard_refusal__s01,du_A_osint_0040,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0040,explicit_api,,,,,,,,,,,,,,,,,,,,109,18,1,0,0,1
du_A_osint_0041__safe_completion__s01,du_A_osint_0041,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0041,explicit_api,,,,,,,,,,,,,,,,,,,,722,107,1,0,0,4
du_A_osint_0041__hard_refusal__s01,du_A_osint_0041,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0041,explicit_api,,,,,,,,,,,,,,,,,,,,130,18,1,0,0,1
du_A_osint_0042__safe_completion__s01,du_A_osint_0042,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0042,explicit_api,,,,,,,,,,,,,,,,,,,,749,110,1,0,0,4
du_A_osint_0042__hard_refusal__s01,du_A_osint_0042,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0042,explicit_api,,,,,,,,,,,,,,,,,,,,106,16,1,0,0,1
du_A_osint_0043__safe_completion__s01,du_A_osint_0043,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0043,explicit_api,,,,,,,,,,,,,,,,,,,,695,101,1,0,0,4
du_A_osint_0043__hard_refusal__s01,du_A_osint_0043,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0043,explicit_api,,,,,,,,,,,,,,,,,,,,116,17,1,0,0,1
du_A_osint_0044__safe_completion__s01,du_A_osint_0044,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0044,explicit_api,,,,,,,,,,,,,,,,,,,,691,92,1,0,0,4
du_A_osint_0044__hard_refusal__s01,du_A_osint_0044,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0044,explicit_api,,,,,,,,,,,,,,,,,,,,102,18,1,0,0,1
du_A_osint_0045__safe_completion__s01,du_A_osint_0045,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0045,explicit_api,,,,,,,,,,,,,,,,,,,,617,85,1,0,0,4
du_A_osint_0045__hard_refusal__s01,du_A_osint_0045,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0045,explicit_api,,,,,,,,,,,,,,,,,,,,121,17,1,0,0,1
du_A_osint_0046__safe_completion__s01,du_A_osint_0046,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0046,explicit_api,,,,,,,,,,,,,,,,,,,,729,101,1,0,0,4
du_A_osint_0046__hard_refusal__s01,du_A_osint_0046,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0046,explicit_api,,,,,,,,,,,,,,,,,,,,96,16,1,0,0,1
du_A_osint_0047__safe_completion__s01,du_A_osint_0047,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0047,explicit_api,,,,,,,,,,,,,,,,,,,,824,121,1,0,0,4
du_A_osint_0047__hard_refusal__s01,du_A_osint_0047,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0047,explicit_api,,,,,,,,,,,,,,,,,,,,115,16,1,0,0,1
du_A_osint_0048__safe_completion__s01,du_A_osint_0048,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0048,explicit_api,,,,,,,,,,,,,,,,,,,,696,99,1,0,0,4
du_A_osint_0048__hard_refusal__s01,du_A_osint_0048,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0048,explicit_api,,,,,,,,,,,,,,,,,,,,110,18,1,0,0,1
du_A_osint_0049__safe_completion__s01,du_A_osint_0049,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0049,explicit_api,,,,,,,,,,,,,,,,,,,,688,97,1,0,0,4
du_A_osint_0049__hard_refusal__s01,du_A_osint_0049,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0049,explicit_api,,,,,,,,,,,,,,,,,,,,79,13,1,0,0,1
du_A_osint_0050__safe_completion__s01,du_A_osint_0050,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0050,explicit_api,,,,,,,,,,,,,,,,,,,,677,99,1,0,0,4
du_A_osint_0050__hard_refusal__s01,du_A_osint_0050,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0050,explicit_api,,,,,,,,,,,,,,,,,,,,94,15,1,0,0,1
du_A_osint_0051__safe_completion__s01,du_A_osint_0051,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0051,explicit_api,,,,,,,,,,,,,,,,,,,,724,100,1,0,0,4
du_A_osint_0051__hard_refusal__s01,du_A_osint_0051,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0051,explicit_api,,,,,,,,,,,,,,,,,,,,124,18,1,0,0,1
du_A_osint_0052__safe_completion__s01,du_A_osint_0052,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0052,explicit_api,,,,,,,,,,,,,,,,,,,,735,103,1,0,0,4
du_A_osint_0052__hard_refusal__s01,du_A_osint_0052,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0052,explicit_api,,,,,,,,,,,,,,,,,,,,105,17,1,0,0,1
du_A_osint_0053__safe_completion__s01,du_A_osint_0053,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0053,explicit_api,,,,,,,,,,,,,,,,,,,,706,99,1,0,0,4
du_A_osint_0053__hard_refusal__s01,du_A_osint_0053,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0053,explicit_api,,,,,,,,,,,,,,,,,,,,99,16,1,0,0,1
du_A_osint_0054__safe_completion__s01,du_A_osint_0054,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0054,explicit_api,,,,,,,,,,,,,,,,,,,,677,102,1,0,0,4
du_A_osint_0054__hard_refusal__s01,du_A_osint_0054,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0054,explicit_api,,,,,,,,,,,,,,,,,,,,112,18,1,0,0,1
du_A_osint_0055__safe_completion__s01,du_A_osint_0055,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0055,explicit_api,,,,,,,,,,,,,,,,,,,,653,91,1,0,0,4
du_A_osint_0055__hard_refusal__s01,du_A_osint_0055,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0055,explicit_api,,,,,,,,,,,,,,,,,,,,126,18,1,0,0,1
du_A_osint_0056__safe_completion__s01,du_A_osint_0056,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0056,explicit_api,,,,,,,,,,,,,,,,,,,,717,102,1,0,0,4
du_A_osint_0056__hard_refusal__s01,du_A_osint_0056,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0056,explicit_api,,,,,,,,,,,,,,,,,,,,100,16,1,0,0,1
du_A_osint_0057__safe_completion__s01,du_A_osint_0057,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0057,explicit_api,,,,,,,,,,,,,,,,,,,,672,99,1,0,0,4
du_A_osint_0057__hard_refusal__s01,du_A_osint_0057,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0057,explicit_api,,,,,,,,,,,,,,,,,,,,93,16,1,0,0,1
du_A_osint_0058__safe_completion__s01,du_A_osint_0058,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0058,explicit_api,,,,,,,,,,,,,,,,,,,,634,92,1,0,0,4
du_A_osint_0058__hard_refusal__s01,du_A_osint_0058,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0058,explicit_api,,,,,,,,,,,,,,,,,,,,104,15,1,0,0,1
du_A_osint_0059__safe_completion__s01,du_A_osint_0059,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0059,explicit_api,,,,,,,,,,,,,,,,,,,,599,84,1,0,0,4
du_A_osint_0059__hard_refusal__s01,du_A_osint_0059,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0059,explicit_api,,,,,,,,,,,,,,,,,,,,91,16,1,0,0,1
du_A_osint_0060__safe_completion__s01,du_A_osint_0060,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0060,explicit_api,,,,,,,,,,,,,,,,,,,,713,95,1,0,0,4
du_A_osint_0060__hard_refusal__s01,du_A_osint_0060,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0060,explicit_api,,,,,,,,,,,,,,,,,,,,126,17,1,0,0,1
du_A_osint_0061__safe_completion__s01,du_A_osint_0061,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0061,explicit_api,,,,,,,,,,,,,,,,,,,,743,103,1,0,0,4
du_A_osint_0061__hard_refusal__s01,du_A_osint_0061,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0061,explicit_api,,,,,,,,,,,,,,,,,,,,96,14,1,0,0,1
du_A_osint_0062__safe_completion__s01,du_A_osint_0062,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0062,explicit_api,,,,,,,,,,,,,,,,,,,,641,94,1,0,0,4
du_A_osint_0062__hard_refusal__s01,du_A_osint_0062,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0062,explicit_api,,,,,,,,,,,,,,,,,,,,109,17,1,0,0,1
du_A_osint_0063__safe_completion__s01,du_A_osint_0063,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0063,explicit_api,,,,,,,,,,,,,,,,,,,,630,86,1,0,0,4
du_A_osint_0063__hard_refusal__s01,du_A_osint_0063,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0063,explicit_api,,,,,,,,,,,,,,,,,,,,117,16,1,0,0,1
du_A_osint_0064__safe_completion__s01,du_A_osint_0064,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0064,explicit_api,,,,,,,,,,,,,,,,,,,,602,86,1,0,0,4
du_A_osint_0064__hard_refusal__s01,du_A_osint_0064,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0064,explicit_api,,,,,,,,,,,,,,,,,,,,103,16,1,0,0,1
du_A_osint_0065__safe_completion__s01,du_A_osint_0065,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0065,explicit_api,,,,,,,,,,,,,,,,,,,,638,95,1,0,0,4
du_A_osint_0065__hard_refusal__s01,du_A_osint_0065,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0065,explicit_api,,,,,,,,,,,,,,,,,,,,103,16,1,0,0,1
du_A_osint_0066__safe_completion__s01,du_A_osint_0066,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0066,explicit_api,,,,,,,,,,,,,,,,,,,,700,97,1,0,0,4
du_A_osint_0066__hard_refusal__s01,du_A_osint_0066,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0066,explicit_api,,,,,,,,,,,,,,,,,,,,104,18,1,0,0,1
du_A_osint_0067__safe_completion__s01,du_A_osint_0067,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0067,explicit_api,,,,,,,,,,,,,,,,,,,,638,92,1,0,0,4
du_A_osint_0067__hard_refusal__s01,du_A_osint_0067,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0067,explicit_api,,,,,,,,,,,,,,,,,,,,91,15,1,0,0,1
du_A_osint_0068__safe_completion__s01,du_A_osint_0068,safe_completion,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0068,explicit_api,,,,,,,,,,,,,,,,,,,,646,89,1,0,0,4
du_A_osint_0068__hard_refusal__s01,du_A_osint_0068,hard_refusal,unknown_api,,,/content/safecomp-dpo/hf_data/responses/dual_use/dualuse_response_records.jsonl,dualuse_response_records.jsonl,dualuse_response_records,api,hf_data\responses\dual_use\dualuse_responses.jsonl,A_osint_0068,explicit_api,,,,,,,,,,,,,,,,,,,,110,18,1,0,0,1
